house,date,tot,phase_number,phase
05,2012-08-11,642.3530997222222,3,339.36753652777776
05,2012-08-12,553.5533615856482,1,149.97866292824074
05,2012-08-12,553.5533615856482,2,68.4162187037037
05,2012-08-12,553.5533615856482,3,335.15848089120374
05,2012-08-13,663.9422418981482,1,195.22237452546298
05,2012-08-13,663.9422418981482,2,117.50839717592594
05,2012-08-13,663.9422418981482,3,351.2114714467593
05,2012-08-14,620.7305505092593,1,145.94862824074076
05,2012-08-14,620.7305505092593,2,111.15435508101851
05,2012-08-14,620.7305505092593,3,363.62756644675926
05,2012-08-15,773.3119544907407,1,199.01661114583337
05,2012-08-15,773.3119544907407,2,164.60641145833333
05,2012-08-15,773.3119544907407,3,409.6889340625
05,2012-08-16,605.141614074074,1,131.09477938657406
05,2012-08-16,605.141614074074,2,114.41784039351852
05,2012-08-16,605.141614074074,3,359.62900167824074
05,2012-08-17,645.8087622337963,1,217.2311869675926
05,2012-08-17,645.8087622337963,2,90.12645527777778
05,2012-08-17,645.8087622337963,3,338.4511203587963
05,2012-08-18,598.5244130324074,1,179.17147016203702
05,2012-08-18,598.5244130324074,2,74.52722177083334
05,2012-08-18,598.5244130324074,3,344.8257347337963
05,2012-08-19,580.475893113426,1,176.27831967592593
05,2012-08-19,580.475893113426,2,60.23338556712963
05,2012-08-19,580.475893113426,3,343.96418372685184
05,2012-08-20,675.9221035300926,1,221.44629949074076
05,2012-08-20,675.9221035300926,2,89.08929142361112
05,2012-08-20,675.9221035300926,3,365.3865113194445
05,2012-08-21,735.4809906597222,1,212.3907296759259
05,2012-08-21,735.4809906597222,2,103.58262121527777
05,2012-08-21,735.4809906597222,3,419.5076361921296
05,2012-08-22,616.7659688773149,1,195.34419199074074
05,2012-08-22,616.7659688773149,2,81.47126028935186
05,2012-08-22,616.7659688773149,3,339.95051390046297
05,2012-08-23,562.9029357870371,1,112.68567434027779
05,2012-08-23,562.9029357870371,2,103.3536819560185
05,2012-08-23,562.9029357870371,3,346.8635795949074
05,2012-08-24,661.5822393171296,1,172.32372361111112
05,2012-08-24,661.5822393171296,2,116.40018054398148
05,2012-08-24,661.5822393171296,3,372.85833402777774
05,2012-08-25,662.1828911805555,1,204.27564473379627
05,2012-08-25,662.1828911805555,2,111.77258281249999
05,2012-08-25,662.1828911805555,3,346.1346673148148
05,2012-08-26,552.0165296527778,1,158.11029770833332
05,2012-08-26,552.0165296527778,2,72.62146857638889
05,2012-08-26,552.0165296527778,3,321.2847642476852
05,2012-08-27,637.5332706481481,1,198.96997027777778
05,2012-08-27,637.5332706481481,2,85.56162219907407
05,2012-08-27,637.5332706481481,3,353.00167650462964
05,2012-08-28,593.4547345370371,1,161.64352253472222
05,2012-08-28,593.4547345370371,2,92.15064870370371
05,2012-08-28,593.4547345370371,3,339.6605643634259
05,2012-08-29,579.4989383680555,1,151.27583885416666
05,2012-08-29,579.4989383680555,2,61.244578692129636
05,2012-08-29,579.4989383680555,3,366.9785228240741
05,2012-08-30,617.3532981134259,1,181.32623997685184
05,2012-08-30,617.3532981134259,2,90.48714699074074
05,2012-08-30,617.3532981134259,3,345.5399114814815
05,2012-08-31,613.0390846759259,1,138.79495375000002
05,2012-08-31,613.0390846759259,2,108.41660516203704
05,2012-08-31,613.0390846759259,3,365.82752519675927
05,2012-09-01,598.6892108680555,1,159.3090692476852
05,2012-09-01,598.6892108680555,2,108.72227666666666
05,2012-09-01,598.6892108680555,3,330.65786731481484
05,2012-09-02,594.9218058333333,1,204.34014175925927
05,2012-09-02,594.9218058333333,2,75.44897494212962
05,2012-09-02,594.9218058333333,3,315.13268953703704
05,2012-09-03,626.327773576389,1,192.91109556712962
05,2012-09-03,626.327773576389,2,110.13936364583333
05,2012-09-03,626.327773576389,3,323.2773203125
05,2012-09-04,650.3385259722222,1,206.08822996527775
05,2012-09-04,650.3385259722222,2,88.75064579861112
05,2012-09-04,650.3385259722222,3,355.4996515625
05,2012-09-05,663.1106260069445,1,214.88812068287038
05,2012-09-05,663.1106260069445,2,126.37122077546296
05,2012-09-05,663.1106260069445,3,321.85128466435185
05,2012-09-06,622.2232238078703,1,171.58598744212964
05,2012-09-06,622.2232238078703,2,78.61294335648148
05,2012-09-06,622.2232238078703,3,372.02429377314814
05,2012-09-11,728.3627998666974,1,127.98486321105386
05,2012-09-11,728.3627998666974,2,185.6103749391166
05,2012-09-11,728.3627998666974,3,414.76752408418565
05,2012-09-12,637.4111347337963,1,164.6256427314815
05,2012-09-12,637.4111347337963,2,85.34184119212964
05,2012-09-12,637.4111347337963,3,387.4436431828704
05,2012-09-13,507.7925371527778,1,153.9906558449074
05,2012-09-13,507.7925371527778,2,43.34185376157407
05,2012-09-13,507.7925371527778,3,310.46002886574075
05,2012-09-14,499.3747654513889,1,165.8821593287037
05,2012-09-14,499.3747654513889,2,39.701912997685184
05,2012-09-14,499.3747654513889,3,293.7906868287037
05,2012-09-15,490.48361326388886,1,159.78340037037037
05,2012-09-15,490.48361326388886,2,36.723075486111114
05,2012-09-15,490.48361326388886,3,293.97713715277774
05,2012-09-16,500.1397381597222,1,164.56478637731482
05,2012-09-16,500.1397381597222,2,39.92199284722222
05,2012-09-16,500.1397381597222,3,295.6529606597222
05,2012-09-17,481.77034891203704,1,148.44931063657407
05,2012-09-17,481.77034891203704,2,37.47542233796297
05,2012-09-17,481.77034891203704,3,295.84561765046294
05,2012-09-18,475.6328241087963,1,139.4465410300926
05,2012-09-18,475.6328241087963,2,37.550624166666665
05,2012-09-18,475.6328241087963,3,298.63566196759257
05,2012-09-19,465.629068912037,1,132.0450957523148
05,2012-09-19,465.629068912037,2,37.62157765046296
05,2012-09-19,465.629068912037,3,295.9623943634259
05,2012-09-20,588.0080840972222,1,184.51566900462961
05,2012-09-20,588.0080840972222,2,99.38346270833333
05,2012-09-20,588.0080840972222,3,304.10895241898146
05,2012-09-21,792.3243384143518,1,219.56222717592593
05,2012-09-21,792.3243384143518,2,87.41284931712963
05,2012-09-21,792.3243384143518,3,485.3492588657407
05,2012-09-22,497.7935621759259,1,149.61890386574075
05,2012-09-22,497.7935621759259,2,38.0405537962963
05,2012-09-22,497.7935621759259,3,310.13410557870367
05,2012-09-23,606.1284554861111,1,215.1276797800926
05,2012-09-23,606.1284554861111,2,72.68462489583334
05,2012-09-23,606.1284554861111,3,318.31615062500003
05,2012-09-24,664.7440292013889,1,204.83439372685186
05,2012-09-24,664.7440292013889,2,88.56357195601852
05,2012-09-24,664.7440292013889,3,371.34605268518516
05,2012-09-25,624.4010607870371,1,218.9990693287037
05,2012-09-25,624.4010607870371,2,73.44176957175925
05,2012-09-25,624.4010607870371,3,331.96022045138886
05,2012-09-26,587.7183484027778,1,166.72170628472222
05,2012-09-26,587.7183484027778,2,68.67147430555555
05,2012-09-26,587.7183484027778,3,352.325169212963
05,2012-09-27,631.333927349537,1,242.6768187384259
05,2012-09-27,631.333927349537,2,65.86548194444444
05,2012-09-27,631.333927349537,3,322.79163613425925
05,2012-09-28,605.6027615393518,1,186.4472499537037
05,2012-09-28,605.6027615393518,2,70.43634488425926
05,2012-09-28,605.6027615393518,3,348.7191609490741
05,2012-09-29,636.922937974537,1,167.3089493634259
05,2012-09-29,636.922937974537,2,123.8248854513889
05,2012-09-29,636.922937974537,3,345.7891034375
05,2012-09-30,773.885666712963,1,230.9074499537037
05,2012-09-30,773.885666712963,2,124.2864760648148
05,2012-09-30,773.885666712963,3,418.6917349537037
05,2012-10-01,661.7847123726851,1,239.2372852662037
05,2012-10-01,661.7847123726851,2,66.57933271990741
05,2012-10-01,661.7847123726851,3,355.96809270833336
05,2012-10-02,680.0406888194444,1,222.7566786689815
05,2012-10-02,680.0406888194444,2,103.53385996527778
05,2012-10-02,680.0406888194444,3,353.7501441550926
05,2012-10-03,721.6971267708333,1,255.87326716435186
05,2012-10-03,721.6971267708333,2,110.69593945601852
05,2012-10-03,721.6971267708333,3,355.12791818287036
05,2012-10-04,685.1523186226852,1,235.52794127314812
05,2012-10-04,685.1523186226852,2,95.62235387731481
05,2012-10-04,685.1523186226852,3,354.00202900462966
05,2012-10-05,633.3253782060185,1,209.36533874999998
05,2012-10-05,633.3253782060185,2,87.86503386574074
05,2012-10-05,633.3253782060185,3,336.09500859953704
05,2012-10-06,588.1186199652777,1,188.44575217592592
05,2012-10-06,588.1186199652777,2,92.44337531250001
05,2012-10-06,588.1186199652777,3,307.22948887731485
05,2012-10-07,817.7851989120371,1,289.33720949074075
05,2012-10-07,817.7851989120371,2,149.7731579861111
05,2012-10-07,817.7851989120371,3,378.6748283449074
05,2012-10-08,781.0340489930556,1,219.9034725462963
05,2012-10-08,781.0340489930556,2,145.03853993055554
05,2012-10-08,781.0340489930556,3,416.0920373148148
05,2012-10-09,886.3470978819445,1,289.0527767824074
05,2012-10-09,886.3470978819445,2,126.00757212962964
05,2012-10-09,886.3470978819445,3,471.2867494791667
05,2012-10-10,1075.0406109953703,1,344.2064838773148
05,2012-10-10,1075.0406109953703,2,204.21030952546297
05,2012-10-10,1075.0406109953703,3,526.6238165162038
05,2012-10-11,884.9439972106481,1,285.1366323958333
05,2012-10-11,884.9439972106481,2,176.37347795138888
05,2012-10-11,884.9439972106481,3,423.43388577546295
05,2012-10-12,724.2839446296297,1,222.63205895833335
05,2012-10-12,724.2839446296297,2,119.62053255787038
05,2012-10-12,724.2839446296297,3,382.0313598263889
05,2012-10-13,677.5849709837963,1,218.43524556712964
05,2012-10-13,677.5849709837963,2,103.89848998842592
05,2012-10-13,677.5849709837963,3,355.25124261574075
05,2012-10-14,780.0986286226852,1,251.69640578703704
05,2012-10-14,780.0986286226852,2,149.52779126157407
05,2012-10-14,780.0986286226852,3,378.8744347337963
05,2012-10-15,972.9853154050926,1,372.4847491203704
05,2012-10-15,972.9853154050926,2,186.38422575231482
05,2012-10-15,972.9853154050926,3,414.11634395833335
05,2012-10-16,861.8693344791667,1,289.2863903009259
05,2012-10-16,861.8693344791667,2,143.77303516203705
05,2012-10-16,861.8693344791667,3,428.8099079050926
05,2012-10-17,852.8015925925926,1,289.6167389583333
05,2012-10-17,852.8015925925926,2,157.8890463425926
05,2012-10-17,852.8015925925926,3,405.29581185185185
05,2012-10-18,830.3252593402779,1,268.6795166898148
05,2012-10-18,830.3252593402779,2,140.63557697916667
05,2012-10-18,830.3252593402779,3,421.0101678356482
05,2012-10-19,803.7130777662037,1,274.46780054398147
05,2012-10-19,803.7130777662037,2,124.87336217592593
05,2012-10-19,803.7130777662037,3,404.37192193287035
05,2012-10-20,684.2363836689815,1,210.31443467592592
05,2012-10-20,684.2363836689815,2,118.87084976851851
05,2012-10-20,684.2363836689815,3,355.0510991435185
05,2012-10-21,688.693050787037,1,207.535533587963
05,2012-10-21,688.693050787037,2,102.99151766203704
05,2012-10-21,688.693050787037,3,378.16598677083334
05,2012-10-22,827.8264548611112,1,299.39830038194447
05,2012-10-22,827.8264548611112,2,143.94657868055555
05,2012-10-22,827.8264548611112,3,384.4815775462963
05,2012-10-23,801.7235649884259,1,210.67343841435186
05,2012-10-23,801.7235649884259,2,168.42385784722222
05,2012-10-23,801.7235649884259,3,422.626264525463
05,2012-10-24,1090.9258039699073,1,352.24730703703705
05,2012-10-24,1090.9258039699073,2,237.08492618055558
05,2012-10-24,1090.9258039699073,3,501.59356151620375
05,2012-10-25,838.6878415393519,1,270.9093845023148
05,2012-10-25,838.6878415393519,2,163.1832713773148
05,2012-10-25,838.6878415393519,3,404.59518645833333
05,2012-10-26,863.7609127662038,1,330.1056730902778
05,2012-10-26,863.7609127662038,2,121.83547046296296
05,2012-10-26,863.7609127662038,3,411.81977784722227
05,2012-10-27,1471.7302651504629,1,450.8944311458334
05,2012-10-27,1471.7302651504629,2,348.5173678125
05,2012-10-27,1471.7302651504629,3,672.3184548032407
05,2012-10-28,933.6911844560185,1,349.97852993055557
05,2012-10-28,933.6911844560185,2,173.81432280092594
05,2012-10-28,933.6911844560185,3,409.898332650463
05,2012-10-29,901.1175876967593,1,355.3034401736111
05,2012-10-29,901.1175876967593,2,201.8827980671296
05,2012-10-29,901.1175876967593,3,343.93133880787036
05,2012-10-30,838.4742550115741,1,341.48183797453703
05,2012-10-30,838.4742550115741,2,202.24196686342592
05,2012-10-30,838.4742550115741,3,294.75045905092594
05,2012-10-31,765.2152508101852,1,342.517537037037
05,2012-10-31,765.2152508101852,2,173.1527163888889
05,2012-10-31,765.2152508101852,3,249.54499965277776
06,2012-06-27,157.1983741087963,1,46.379823125
06,2012-06-27,157.1983741087963,2,46.88893849537037
06,2012-06-27,157.1983741087963,3,63.92961645833333
06,2012-06-28,141.8114669675926,1,47.316286759259256
06,2012-06-28,141.8114669675926,2,43.22111168981481
06,2012-06-28,141.8114669675926,3,51.27406680555556
06,2012-06-29,148.04579828703703,1,33.04365825231481
06,2012-06-29,148.04579828703703,2,63.74852546296296
06,2012-06-29,148.04579828703703,3,51.25361436342593
06,2012-06-30,299.8112081712963,1,92.5377529513889
06,2012-06-30,299.8112081712963,2,110.66708910879629
06,2012-06-30,299.8112081712963,3,96.60636212962963
06,2012-07-01,136.94106574074075,1,25.407199039351852
06,2012-07-01,136.94106574074075,2,42.788039768518516
06,2012-07-01,136.94106574074075,3,68.74582998842592
06,2012-07-02,142.65614832175925,1,49.83339515046296
06,2012-07-02,142.65614832175925,2,41.791762222222225
06,2012-07-02,142.65614832175925,3,51.030990127314816
06,2012-07-03,107.35498223379629,1,26.604440983796295
06,2012-07-03,107.35498223379629,2,29.86289457175926
06,2012-07-03,107.35498223379629,3,50.887647037037034
06,2012-07-04,139.45608006944445,1,41.93916304398148
06,2012-07-04,139.45608006944445,2,46.36452125
06,2012-07-04,139.45608006944445,3,51.15239528935185
06,2012-07-05,175.99454741898148,1,42.62463259259259
06,2012-07-05,175.99454741898148,2,79.55418528935185
06,2012-07-05,175.99454741898148,3,53.81572755787037
06,2012-07-06,124.94296791666666,1,28.996115266203706
06,2012-07-06,124.94296791666666,2,41.235080798611115
06,2012-07-06,124.94296791666666,3,54.71177190972222
06,2012-07-07,216.13830625,1,73.82335071759259
06,2012-07-07,216.13830625,2,91.06774532407408
06,2012-07-07,216.13830625,3,51.24720987268519
06,2012-07-08,195.48863351851853,1,61.51321569444445
06,2012-07-08,195.48863351851853,2,47.724157974537036
06,2012-07-08,195.48863351851853,3,86.2512637962963
06,2012-07-09,140.95902427083334,1,49.92369922453704
06,2012-07-09,140.95902427083334,2,39.79245659722222
06,2012-07-09,140.95902427083334,3,51.24286789351852
06,2012-07-10,151.7184778587963,1,56.277561840277784
06,2012-07-10,151.7184778587963,2,45.32531114583333
06,2012-07-10,151.7184778587963,3,50.115602939814806
06,2012-07-11,192.46005842592592,1,55.80784978009259
06,2012-07-11,192.46005842592592,2,50.699520173611106
06,2012-07-11,192.46005842592592,3,85.95268850694444
06,2012-07-12,188.7236450925926,1,74.80937763888889
06,2012-07-12,188.7236450925926,2,47.79710414351852
06,2012-07-12,188.7236450925926,3,66.11716277777778
06,2012-07-13,127.37093949074074,1,33.954802685185186
06,2012-07-13,127.37093949074074,2,38.617009421296295
06,2012-07-13,127.37093949074074,3,54.799128124999996
06,2012-07-14,162.68113805555555,1,42.54104402777778
06,2012-07-14,162.68113805555555,2,28.522264386574076
06,2012-07-14,162.68113805555555,3,91.61782576388889
06,2012-07-15,87.62396806712962,1,19.34335251157407
06,2012-07-15,87.62396806712962,2,21.74296777777778
06,2012-07-15,87.62396806712962,3,46.53764763888889
06,2012-07-16,86.81821064814815,1,18.807659421296297
06,2012-07-16,86.81821064814815,2,21.572340960648148
06,2012-07-16,86.81821064814815,3,46.438209872685185
06,2012-07-17,87.38995255787036,1,19.436549340277775
06,2012-07-17,87.38995255787036,2,21.52526320601852
06,2012-07-17,87.38995255787036,3,46.4281396875
06,2012-07-18,88.85873813657408,1,20.934606111111112
06,2012-07-18,88.85873813657408,2,21.5202253125
06,2012-07-18,88.85873813657408,3,46.40390681712963
06,2012-07-19,89.45072616898149,1,21.532162500000002
06,2012-07-19,89.45072616898149,2,21.48079957175926
06,2012-07-19,89.45072616898149,3,46.43776413194445
06,2012-07-20,88.56267087962964,1,20.75804666666667
06,2012-07-20,88.56267087962964,2,21.454545092592593
06,2012-07-20,88.56267087962964,3,46.35007913194444
06,2012-07-21,111.13386616898148,1,23.707130729166668
06,2012-07-21,111.13386616898148,2,40.942288912037036
06,2012-07-21,111.13386616898148,3,46.48444763888889
06,2012-07-22,456.8982030439815,1,60.10909336805556
06,2012-07-22,456.8982030439815,2,64.55981596064815
06,2012-07-22,456.8982030439815,3,332.22929234953705
06,2012-07-23,461.04948739583335,1,48.98609880787037
06,2012-07-23,461.04948739583335,2,78.17012237268519
06,2012-07-23,461.04948739583335,3,333.89326741898145
06,2012-07-24,119.54413469907408,1,42.481445057870374
06,2012-07-24,119.54413469907408,2,34.711801875
06,2012-07-24,119.54413469907408,3,42.350888599537036
06,2012-07-25,133.6692849537037,1,57.69635020833333
06,2012-07-25,133.6692849537037,2,40.60162413194445
06,2012-07-25,133.6692849537037,3,35.37131225694445
06,2012-07-26,119.54806688657408,1,48.831302685185186
06,2012-07-26,119.54806688657408,2,35.96868429398148
06,2012-07-26,119.54806688657408,3,34.74807740740741
06,2012-07-27,103.60750366898148,1,38.63974018518519
06,2012-07-27,103.60750366898148,2,28.189675578703707
06,2012-07-27,103.60750366898148,3,36.77808719907408
06,2012-07-28,326.22740303240744,1,74.0692311574074
06,2012-07-28,326.22740303240744,2,61.52247512731481
06,2012-07-28,326.22740303240744,3,190.6356970949074
06,2012-07-29,362.06660988425926,1,65.35280716435184
06,2012-07-29,362.06660988425926,2,70.00225967592593
06,2012-07-29,362.06660988425926,3,226.71153848379632
06,2012-07-30,432.6928464236111,1,39.97769744212963
06,2012-07-30,432.6928464236111,2,42.23747863425926
06,2012-07-30,432.6928464236111,3,350.47767001157405
06,2012-07-31,118.65597761574074,1,36.92924297453703
06,2012-07-31,118.65597761574074,2,23.699577013888888
06,2012-07-31,118.65597761574074,3,58.02715763888889
06,2012-08-01,144.61556222222222,1,43.63036981481481
06,2012-08-01,144.61556222222222,2,33.516061585648146
06,2012-08-01,144.61556222222222,3,67.46913295138889
06,2012-08-02,166.4640938773148,1,47.75923645833333
06,2012-08-02,166.4640938773148,2,40.300815219907406
06,2012-08-02,166.4640938773148,3,78.4040427662037
06,2012-08-03,111.3726742013889,1,32.46702465277778
06,2012-08-03,111.3726742013889,2,30.84107304398148
06,2012-08-03,111.3726742013889,3,48.06457710648148
06,2012-08-04,100.34684270833334,1,34.1125755787037
06,2012-08-04,100.34684270833334,2,22.459105833333332
06,2012-08-04,100.34684270833334,3,43.77516153935185
06,2012-08-05,176.03403038194443,1,50.76692939814815
06,2012-08-05,176.03403038194443,2,68.79283141203703
06,2012-08-05,176.03403038194443,3,56.47427032407408
06,2012-08-06,317.89760537037034,1,34.3179371875
06,2012-08-06,317.89760537037034,2,47.538426342592594
06,2012-08-06,317.89760537037034,3,236.04124113425928
06,2012-08-07,227.81899420138888,1,56.341812951388896
06,2012-08-07,227.81899420138888,2,101.09314063657408
06,2012-08-07,227.81899420138888,3,70.38403847222222
06,2012-08-08,94.36621346064815,1,22.951316724537037
06,2012-08-08,94.36621346064815,2,25.55610346064815
06,2012-08-08,94.36621346064815,3,45.85879320601852
06,2012-08-09,91.07744820601852,1,26.805618055555556
06,2012-08-09,91.07744820601852,2,30.237317789351856
06,2012-08-09,91.07744820601852,3,34.034511423611114
06,2012-08-10,114.04471945601851,1,36.62837722222222
06,2012-08-10,114.04471945601851,2,25.665417916666666
06,2012-08-10,114.04471945601851,3,51.750925486111115
06,2012-08-11,158.1746359375,1,64.11788582175926
06,2012-08-11,158.1746359375,2,47.92552809027777
06,2012-08-11,158.1746359375,3,46.13122512731481
06,2012-08-12,122.17916887731481,1,48.94932643518518
06,2012-08-12,122.17916887731481,2,37.76918887731482
06,2012-08-12,122.17916887731481,3,35.4606534375
06,2012-08-13,145.3486382060185,1,60.119011585648146
06,2012-08-13,145.3486382060185,2,41.83131395833333
06,2012-08-13,145.3486382060185,3,43.39831483796296
06,2012-08-14,149.2224201736111,1,46.77224959490741
06,2012-08-14,149.2224201736111,2,43.657015486111106
06,2012-08-14,149.2224201736111,3,58.79315636574074
06,2012-08-15,93.38109421296296,1,24.157289560185184
06,2012-08-15,93.38109421296296,2,28.221401608796295
06,2012-08-15,93.38109421296296,3,41.00240357638889
06,2012-08-16,108.0721307523148,1,33.022357719907404
06,2012-08-16,108.0721307523148,2,28.61986824074074
06,2012-08-16,108.0721307523148,3,46.42990434027778
06,2012-08-17,107.77286482638888,1,38.620772395833335
06,2012-08-17,107.77286482638888,2,24.926517337962967
06,2012-08-17,107.77286482638888,3,44.225575659722224
06,2012-08-18,166.06884112268517,1,53.88189025462963
06,2012-08-18,166.06884112268517,2,62.711685196759255
06,2012-08-18,166.06884112268517,3,49.47526638888889
06,2012-08-19,346.8517404513889,1,118.13018730324075
06,2012-08-19,346.8517404513889,2,100.12097349537036
06,2012-08-19,346.8517404513889,3,128.60058356481483
06,2012-08-20,131.8798261226852,1,36.8748102662037
06,2012-08-20,131.8798261226852,2,43.22131284722222
06,2012-08-20,131.8798261226852,3,51.78370358796297
06,2012-08-21,127.96970711805555,1,39.71482819444444
06,2012-08-21,127.96970711805555,2,37.576855243055554
06,2012-08-21,127.96970711805555,3,50.678023124999996
06,2012-08-22,115.93013039351852,1,40.78830680555556
06,2012-08-22,115.93013039351852,2,24.479872696759262
06,2012-08-22,115.93013039351852,3,50.661949444444446
06,2012-08-23,101.95458231481481,1,26.8709371875
06,2012-08-23,101.95458231481481,2,24.403227291666667
06,2012-08-23,101.95458231481481,3,50.68041810185185
06,2012-08-24,146.07991625,1,27.653672650462962
06,2012-08-24,146.07991625,2,67.80991106481481
06,2012-08-24,146.07991625,3,50.616332256944446
06,2012-08-25,196.59002973379629,1,61.11234791666667
06,2012-08-25,196.59002973379629,2,63.85871260416667
06,2012-08-25,196.59002973379629,3,71.61897020833332
06,2012-08-26,158.61048002314814,1,48.863208773148145
06,2012-08-26,158.61048002314814,2,52.025265138888884
06,2012-08-26,158.61048002314814,3,57.72200462962963
06,2012-08-27,156.12221950231483,1,34.39140420138889
06,2012-08-27,156.12221950231483,2,70.70716893518518
06,2012-08-27,156.12221950231483,3,51.023645335648155
06,2012-08-28,114.69177777777777,1,29.90727673611111
06,2012-08-28,114.69177777777777,2,33.56175988425926
06,2012-08-28,114.69177777777777,3,51.22274112268518
06,2012-08-29,102.98082718750001,1,24.64197693287037
06,2012-08-29,102.98082718750001,2,27.675347349537038
06,2012-08-29,102.98082718750001,3,50.663502905092585
06,2012-08-30,168.72187993055556,1,48.15897686342592
06,2012-08-30,168.72187993055556,2,62.212129293981484
06,2012-08-30,168.72187993055556,3,58.35077553240741
06,2012-08-31,173.1641704398148,1,32.75453688657408
06,2012-08-31,173.1641704398148,2,84.90606515046296
06,2012-08-31,173.1641704398148,3,55.50356273148149
06,2012-09-01,306.75757281250003,1,129.95707840277777
06,2012-09-01,306.75757281250003,2,122.65885094907406
06,2012-09-01,306.75757281250003,3,54.14164857638889
06,2012-09-02,181.26867530092593,1,40.53210262731481
06,2012-09-02,181.26867530092593,2,55.26240376157407
06,2012-09-02,181.26867530092593,3,85.47416555555556
06,2012-09-03,116.27791266203702,1,32.58187391203704
06,2012-09-03,116.27791266203702,2,27.052933229166666
06,2012-09-03,116.27791266203702,3,56.64310513888889
06,2012-09-04,149.41191032407406,1,36.7903444212963
06,2012-09-04,149.41191032407406,2,39.100403506944446
06,2012-09-04,149.41191032407406,3,73.52116215277778
06,2012-09-05,149.2566803587963,1,44.914382627314815
06,2012-09-05,149.2566803587963,2,53.325308923611104
06,2012-09-05,149.2566803587963,3,51.016990300925926
06,2012-09-06,109.56854931712964,1,28.583969282407406
06,2012-09-06,109.56854931712964,2,29.860671458333332
06,2012-09-06,109.56854931712964,3,51.12390755787037
06,2012-09-07,127.85140997685185,1,36.218530208333334
06,2012-09-07,127.85140997685185,2,40.75340827546297
06,2012-09-07,127.85140997685185,3,50.87947195601852
06,2012-09-08,211.84690846064814,1,68.19387842592593
06,2012-09-08,211.84690846064814,2,82.45323542824075
06,2012-09-08,211.84690846064814,3,61.199789398148155
06,2012-09-09,201.4219584837963,1,76.09391810185186
06,2012-09-09,201.4219584837963,2,73.34710931712964
06,2012-09-09,201.4219584837963,3,51.980931435185184
06,2012-09-10,106.76855246527778,1,28.237626921296297
06,2012-09-10,106.76855246527778,2,27.608782430555557
06,2012-09-10,106.76855246527778,3,50.92214396990741
06,2012-09-11,145.5129233449074,1,46.99386908564815
06,2012-09-11,145.5129233449074,2,47.35689148148148
06,2012-09-11,145.5129233449074,3,51.16216365740741
06,2012-09-12,87.29365549768518,1,29.310890497685183
06,2012-09-12,87.29365549768518,2,24.68206068287037
06,2012-09-12,87.29365549768518,3,33.300704814814814
06,2012-09-13,81.36716710648147,1,25.134650185185187
06,2012-09-13,81.36716710648147,2,22.92587349537037
06,2012-09-13,81.36716710648147,3,33.3066434375
06,2012-09-14,125.45354587962963,1,49.73780840277777
06,2012-09-14,125.45354587962963,2,42.620829560185186
06,2012-09-14,125.45354587962963,3,33.09490532407407
06,2012-09-15,95.23087466435186,1,29.820819039351854
06,2012-09-15,95.23087466435186,2,32.18168577546297
06,2012-09-15,95.23087466435186,3,33.22836989583333
06,2012-09-16,154.19815447916667,1,57.08270461805555
06,2012-09-16,154.19815447916667,2,51.63982664351852
06,2012-09-16,154.19815447916667,3,45.47562305555555
06,2012-09-17,120.7972529050926,1,38.28251540509259
06,2012-09-17,120.7972529050926,2,42.552807002314815
06,2012-09-17,120.7972529050926,3,39.961931157407406
06,2012-09-18,160.24803126157408,1,50.453201550925925
06,2012-09-18,160.24803126157408,2,75.79817076388889
06,2012-09-18,160.24803126157408,3,33.99665775462963
06,2012-09-19,96.67594131944445,1,26.459790474537037
06,2012-09-19,96.67594131944445,2,36.46164711805556
06,2012-09-19,96.67594131944445,3,33.75450408564815
06,2012-09-20,85.2128991087963,1,27.337367453703703
06,2012-09-20,85.2128991087963,2,24.422342766203705
06,2012-09-20,85.2128991087963,3,33.45318825231481
06,2012-09-21,77.69832934027778,1,20.763829131944444
06,2012-09-21,77.69832934027778,2,23.161448819444445
06,2012-09-21,77.69832934027778,3,33.77305159722222
06,2012-09-22,230.89187925925927,1,73.49460873842592
06,2012-09-22,230.89187925925927,2,74.2476396412037
06,2012-09-22,230.89187925925927,3,83.1496303587963
06,2012-09-23,352.3912233680556,1,72.59330914351852
06,2012-09-23,352.3912233680556,2,92.39920673611111
06,2012-09-23,352.3912233680556,3,187.3987089814815
06,2012-09-24,220.24833312500002,1,61.75001311342593
06,2012-09-24,220.24833312500002,2,53.861092071759266
06,2012-09-24,220.24833312500002,3,104.63722337962963
06,2012-09-25,175.64718714120372,1,33.16560828703704
06,2012-09-25,175.64718714120372,2,43.81407175925926
06,2012-09-25,175.64718714120372,3,98.66750624999999
06,2012-09-26,172.7676147337963,1,48.71568273148148
06,2012-09-26,172.7676147337963,2,73.40407577546296
06,2012-09-26,172.7676147337963,3,50.6478559837963
06,2012-09-27,136.393435625,1,49.71047038194444
06,2012-09-27,136.393435625,2,41.37915028935185
06,2012-09-27,136.393435625,3,45.30381678240741
06,2012-09-28,109.06728634259258,1,40.219296863425924
06,2012-09-28,109.06728634259258,2,32.364227881944444
06,2012-09-28,109.06728634259258,3,36.483762175925925
06,2012-09-29,302.36804774305557,1,95.4562742013889
06,2012-09-29,302.36804774305557,2,120.69613042824074
06,2012-09-29,302.36804774305557,3,86.21564222222221
06,2012-09-30,541.060386863426,1,140.1142455787037
06,2012-09-30,541.060386863426,2,117.8123241550926
06,2012-09-30,541.060386863426,3,283.13381774305554
